,Numero_Proyecto_Ley,Título,Sumilla,Etiqueta,Texto
2539,8914,LEY QUE PROHÍBE AL ESTADO OTORGAR LAS HONRAS FÚNEBRES AL EXPRESIDENTE DE LA REPÚBLICA QUE HAYA SIDO CONDENADO POR LA COMISIÓN DE DELITOS,LA PRESENTE LEY TIENE POR OBJETO PROHIBIR AL ESTADO OTORGAR LAS HONRAS FÚNEBRES A TODO EXPRESIDENTE QUE HAYA SIDO CONDENADO POR LA COMISIÓN DE DELITOS.,POSITIVO,LEY QUE PROHÍBE AL ESTADO OTORGAR LAS HONRAS FÚNEBRES AL EXPRESIDENTE DE LA REPÚBLICA QUE HAYA SIDO CONDENADO POR LA COMISIÓN DE DELITOS LA PRESENTE LEY TIENE POR OBJETO PROHIBIR AL ESTADO OTORGAR LAS HONRAS FÚNEBRES A TODO EXPRESIDENTE QUE HAYA SIDO CONDENADO POR LA COMISIÓN DE DELITOS.
2540,556,LEY QUE PROHÍBE CONDUCIR UNA MOTOCICLETA LINEAL LLEVANDO A UNO O MÁS PASAJEROS ACOMPAÑANTES Y OBLIGA USAR CASCO PROTECTOR,"Propone prohibir la conducción de una motocicleta lineal llevando a uno o más pasajeros acompañantes y establecer que el conductor debe utilizar caso protector con el número de matrícula de la Placa Única Nacional de Rodaje del vehículo, ello con la finalidad de combatir, prevenir y reducir la inseguridad ciudadana.",NEGATIVO,"LEY QUE PROHÍBE CONDUCIR UNA MOTOCICLETA LINEAL LLEVANDO A UNO O MÁS PASAJEROS ACOMPAÑANTES Y OBLIGA USAR CASCO PROTECTOR Propone prohibir la conducción de una motocicleta lineal llevando a uno o más pasajeros acompañantes y establecer que el conductor debe utilizar caso protector con el número de matrícula de la Placa Única Nacional de Rodaje del vehículo, ello con la finalidad de combatir, prevenir y reducir la inseguridad ciudadana."
2541,2210,LEY QUE PROHÍBE EL COBRO DE MONTOS EXTRAS POR ASIENTOS EN VUELOS AÉREOS,PROPONE PROHIBIR EL COBRO DE MONTOS EXTRAS POR ASIENTOS EN VUELOS AÉREOS.,NEGATIVO,LEY QUE PROHÍBE EL COBRO DE MONTOS EXTRAS POR ASIENTOS EN VUELOS AÉREOS PROPONE PROHIBIR EL COBRO DE MONTOS EXTRAS POR ASIENTOS EN VUELOS AÉREOS.
2542,6325,"LEY QUE PROHÍBE EL REPORTE INDEBIDO EN LAS CENTRALES DE RIESGO, CUANDO EL USUARIO DEL SISTEMA FINANCIERO SEA VÍCTIMA DE DEUDAS POR OPERACIONES FRAUDULENTAS O NO CONSENTIDAS","PROPONE PROHIBIR EL REPORTE DEL USUARIO DEL SISTEMA FINANCIERO EN LAS CENTRALES PRIVADAS DE RIESGO Y EN LA SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP - SBS, CUANDO TENGA EN TRÁMITE UN PROCESO DE RECLAMACIÓN POR UNA DEUDA NO RECONOCIDA, HASTA QUE SE DEMUESTRE SU RESPONSABILIDAD.",POSITIVO,"LEY QUE PROHÍBE EL REPORTE INDEBIDO EN LAS CENTRALES DE RIESGO, CUANDO EL USUARIO DEL SISTEMA FINANCIERO SEA VÍCTIMA DE DEUDAS POR OPERACIONES FRAUDULENTAS O NO CONSENTIDAS PROPONE PROHIBIR EL REPORTE DEL USUARIO DEL SISTEMA FINANCIERO EN LAS CENTRALES PRIVADAS DE RIESGO Y EN LA SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP - SBS, CUANDO TENGA EN TRÁMITE UN PROCESO DE RECLAMACIÓN POR UNA DEUDA NO RECONOCIDA, HASTA QUE SE DEMUESTRE SU RESPONSABILIDAD."
2543,2370,LEY QUE PROHÍBE EL USO DE LAS GRÚAS EN LA INTERVENCIÓN DE LAS MUNICIPALIDADES,PROPONE PROHIBIR EL USO DE LAS GRÚAS EN LA INTERVENCIÓN DE LAS MUNICIPALIDADES.,NEGATIVO,LEY QUE PROHÍBE EL USO DE LAS GRÚAS EN LA INTERVENCIÓN DE LAS MUNICIPALIDADES PROPONE PROHIBIR EL USO DE LAS GRÚAS EN LA INTERVENCIÓN DE LAS MUNICIPALIDADES.
2544,5249,LEY QUE PROHÍBE GASTOS SUPERFLUOS E INNECESARIOS EN LA ADMINISTRACIÓN PÚBLICA,LEY QUE PROHÍBE GASTOS SUPERFLUOS E INNECESARIOS EN LA ADMINISTRACIÓN PÚBLICA,POSITIVO,LEY QUE PROHÍBE GASTOS SUPERFLUOS E INNECESARIOS EN LA ADMINISTRACIÓN PÚBLICA LEY QUE PROHÍBE GASTOS SUPERFLUOS E INNECESARIOS EN LA ADMINISTRACIÓN PÚBLICA
2545,1832,LEY QUE PROHÍBE LA AMPLIACIÓN DE PLAZO DE REGULARIZACIÓN MIGRATORIA,PROPONE PROHIBIR LA AMPLIACIÓN DE PLAZO DE REGULARIZACIÓN MIGRATORIA,POSITIVO,LEY QUE PROHÍBE LA AMPLIACIÓN DE PLAZO DE REGULARIZACIÓN MIGRATORIA PROPONE PROHIBIR LA AMPLIACIÓN DE PLAZO DE REGULARIZACIÓN MIGRATORIA
2546,5530,"LEY QUE PROHÍBE LA EXPOSICIÓN DE SAL Y SODIO EN LAS MESAS DE LOS RESTAURANTES Y OTROS ESTABLECIMIENTOS ABIERTOS AL PÚBLICO, PARA REDUCIR SU CONSUMO.","PROPONE LEY QUE PROHÍBE LA EXPOSICIÓN DE SAL Y SODIO EN LAS MESAS DE LOS RESTAURANTES Y OTROS ESTABLECIMIENTOS ABIERTOS AL PÚBLICO, PARA REDUCIR SU CONSUMO.",NEGATIVO,"LEY QUE PROHÍBE LA EXPOSICIÓN DE SAL Y SODIO EN LAS MESAS DE LOS RESTAURANTES Y OTROS ESTABLECIMIENTOS ABIERTOS AL PÚBLICO, PARA REDUCIR SU CONSUMO. PROPONE LEY QUE PROHÍBE LA EXPOSICIÓN DE SAL Y SODIO EN LAS MESAS DE LOS RESTAURANTES Y OTROS ESTABLECIMIENTOS ABIERTOS AL PÚBLICO, PARA REDUCIR SU CONSUMO."
2547,1640,LEY QUE PROHÍBE LA REVISIÓN DE LA CALIFICACIÓN CREDITICIA PARA EL ACCESO LABORAL PÚBLICO O PRIVADO,PROPONE PROHIBIR LA REVISIÓN DE LA CALIFICACIÓN CREDITICIA PARA EL ACCESO LABORAL PÚBLICO O PRIVADO.,POSITIVO,LEY QUE PROHÍBE LA REVISIÓN DE LA CALIFICACIÓN CREDITICIA PARA EL ACCESO LABORAL PÚBLICO O PRIVADO PROPONE PROHIBIR LA REVISIÓN DE LA CALIFICACIÓN CREDITICIA PARA EL ACCESO LABORAL PÚBLICO O PRIVADO.
2548,4534,LEY QUE PROHÍBE LAS JAULAS INMOVILIZADORAS PARA LA CRIANZA DE CERDAS,"PROPONE APLICAR A LAS PERSONAS NATURALES O JURÍDICAS VINCULADAS A LA CRIANZA DE CERDAS Y DEMÁS ACTIVIDADES CONEXAS A SU CRIANZA, ENGORDE Y REPRODUCCIÓN, EN TODO EL TERRITORIO NACIONAL.",POSITIVO,"LEY QUE PROHÍBE LAS JAULAS INMOVILIZADORAS PARA LA CRIANZA DE CERDAS PROPONE APLICAR A LAS PERSONAS NATURALES O JURÍDICAS VINCULADAS A LA CRIANZA DE CERDAS Y DEMÁS ACTIVIDADES CONEXAS A SU CRIANZA, ENGORDE Y REPRODUCCIÓN, EN TODO EL TERRITORIO NACIONAL."
2549,5630,LEY QUE PROHÍBE PLAGICIDAS QUÍMICOS DE USO AGRICOLA QUE CONTENGAN AGROQUÍMICOS QUE PROVOQUEN RIESGOS GRAVES PARA LA SALUD,"PROPONE MODIFICAR EL ARTÍCULO 15 DEL DECRETO LEGISLATIVO 1059 — LEY GENERAL DE SANIDAD AGRARIA Y EL ARTÍCULO 3 DE LA LEY 30190, CON EL OBJETO DE PROHIBIR LA FABRICACIÓN, IMPORTACIÓN, COMERCIALIZACIÓN, ALMACENAMIENTO Y USO DE PLAGUICIDAS QUÍMICOS DE USO AGRÍCOLA QUE CONTENGAN AGROQUÍMICOS (AGROTÓXICOS) CLASIFICADOS EN LA TABLA DE CLASIFICACIÓN POR PELIGROSIDAD DE LA ORGANIZACIÓN MUNDIAL DE LA SALUD -OMS QUE GENEREN RIESGOS Y PERJUICIOS PARA LA SALUD.",POSITIVO,"LEY QUE PROHÍBE PLAGICIDAS QUÍMICOS DE USO AGRICOLA QUE CONTENGAN AGROQUÍMICOS QUE PROVOQUEN RIESGOS GRAVES PARA LA SALUD PROPONE MODIFICAR EL ARTÍCULO 15 DEL DECRETO LEGISLATIVO 1059 — LEY GENERAL DE SANIDAD AGRARIA Y EL ARTÍCULO 3 DE LA LEY 30190, CON EL OBJETO DE PROHIBIR LA FABRICACIÓN, IMPORTACIÓN, COMERCIALIZACIÓN, ALMACENAMIENTO Y USO DE PLAGUICIDAS QUÍMICOS DE USO AGRÍCOLA QUE CONTENGAN AGROQUÍMICOS (AGROTÓXICOS) CLASIFICADOS EN LA TABLA DE CLASIFICACIÓN POR PELIGROSIDAD DE LA ORGANIZACIÓN MUNDIAL DE LA SALUD -OMS QUE GENEREN RIESGOS Y PERJUICIOS PARA LA SALUD."
2550,4717,LEY QUE PROHÍBE TODA PUBLICIDAD SOBRE EL TABACO,"PROPONE MODIFICAR LA LEY 28705, LEY GENERAL PARA LA PREVENCIÓN Y CONTROL DE LOS RIESGOS DEL CONSUMIDOR DEL TABACO.",NEGATIVO,"LEY QUE PROHÍBE TODA PUBLICIDAD SOBRE EL TABACO PROPONE MODIFICAR LA LEY 28705, LEY GENERAL PARA LA PREVENCIÓN Y CONTROL DE LOS RIESGOS DEL CONSUMIDOR DEL TABACO."
2551,2251,LEY QUE PROHÍBE TODA RESTRICCIÓN POR EL USO VOLUNTARIO DE LA VACUNA CONTRA LA ENFERMEDAD POR CORONAVIRUS SRAS-COV-2 E INCORPORA EL ARTÍCULO 6 Y LA DISPOSICIÓN DEROGATORIA COMPLEMENTARIA FINAL A LA LEY 31091,PROPONE PROHIBIR TODA RESTRICCIÓN POR EL USO VOLUNTARIO DE LA VACUNA CONTRA LA ENFERMEDAD POR CORONAVIRUS SRAS-COV-2 E INCORPORA EL ARTÍCULO 6 Y LA DISPOSICIÓN DEROGATORIA COMPLEMENTARIA FINAL A LA LEY 31091,POSITIVO,LEY QUE PROHÍBE TODA RESTRICCIÓN POR EL USO VOLUNTARIO DE LA VACUNA CONTRA LA ENFERMEDAD POR CORONAVIRUS SRAS-COV-2 E INCORPORA EL ARTÍCULO 6 Y LA DISPOSICIÓN DEROGATORIA COMPLEMENTARIA FINAL A LA LEY 31091 PROPONE PROHIBIR TODA RESTRICCIÓN POR EL USO VOLUNTARIO DE LA VACUNA CONTRA LA ENFERMEDAD POR CORONAVIRUS SRAS-COV-2 E INCORPORA EL ARTÍCULO 6 Y LA DISPOSICIÓN DEROGATORIA COMPLEMENTARIA FINAL A LA LEY 31091
2552,4327,LEY QUE PROMOCIONA LA SUPERACIÓN DE LA POBREZA MEDIANTE EL EMPRENDIMIENTO Y LA ECONOMÍA CREATIVA PARA FAMILIAS EN ESTADO DE VULNERABILIDAD,PROPONE PROMOCIONAR LA SUPERACIÓN DE LA POBREZA MEDIANTE EL EMPRENDIMIENTO Y LA ECONOMÍA CREATIVA PARA FAMILIAS EN ESTADO DE VULNERABILIDAD,POSITIVO,LEY QUE PROMOCIONA LA SUPERACIÓN DE LA POBREZA MEDIANTE EL EMPRENDIMIENTO Y LA ECONOMÍA CREATIVA PARA FAMILIAS EN ESTADO DE VULNERABILIDAD PROPONE PROMOCIONAR LA SUPERACIÓN DE LA POBREZA MEDIANTE EL EMPRENDIMIENTO Y LA ECONOMÍA CREATIVA PARA FAMILIAS EN ESTADO DE VULNERABILIDAD
2553,8295,LEY QUE PROMUEVE E INCENTIVA LA INSERCIÓN LABORAL DE LOS ADULTOS MAYORES,PROPONE PROMOCIONAR E INCENTIVAR LA REINSERCIÓN LABORAL DE LOS ADULTOS MAYORES DE 60 AÑOS EN EL MERCADO LABORAL.,POSITIVO,LEY QUE PROMUEVE E INCENTIVA LA INSERCIÓN LABORAL DE LOS ADULTOS MAYORES PROPONE PROMOCIONAR E INCENTIVAR LA REINSERCIÓN LABORAL DE LOS ADULTOS MAYORES DE 60 AÑOS EN EL MERCADO LABORAL.
2554,10158,LEY QUE PROMUEVE EL ACCESO A LA EDUCACIÓN INCLUSIVA EN LOS NIVELES DE EDUCACIÓN BÁSICA REGULAR (EBR) Y EN LA EDUCACIÓN BÁSICA ALTERNATIVA (EBA) DE LOS ESTUDIANTES CON NECESIDADES EDUCATIVAS ESPECIALES,"PROPONE ESTABLECER MEDIDAS DENTRO DE LA NORMATIVA ORIENTADAS A LOGRAR UNA ADECUADA CAPACITACIÓN DE LOS PROFESORES SOBRE EL ESPECTRO AUTISTA Y SU DIAGNÓSTICO TEMPRANO EN LOS CENTROS EDUCATIVOS, CON LA FINALIDAD DE ASEGURAR Y GARANTIZAR EL ACCESO A UNA EDUCACIÓN INCLUSIVA Y ADECUADA PARA ESTUDIANTES CON NECESIDADES EDUCATIVAS ESPECIALES POR ENCONTRARSE DENTRO DEL ESPECTRO AUTISTA, EN LA EDUCACIÓN BÁSICA REGULAR (EBR) Y EDUCACIÓN BÁSICA ALTERNATIVA (EBA)",POSITIVO,"LEY QUE PROMUEVE EL ACCESO A LA EDUCACIÓN INCLUSIVA EN LOS NIVELES DE EDUCACIÓN BÁSICA REGULAR (EBR) Y EN LA EDUCACIÓN BÁSICA ALTERNATIVA (EBA) DE LOS ESTUDIANTES CON NECESIDADES EDUCATIVAS ESPECIALES PROPONE ESTABLECER MEDIDAS DENTRO DE LA NORMATIVA ORIENTADAS A LOGRAR UNA ADECUADA CAPACITACIÓN DE LOS PROFESORES SOBRE EL ESPECTRO AUTISTA Y SU DIAGNÓSTICO TEMPRANO EN LOS CENTROS EDUCATIVOS, CON LA FINALIDAD DE ASEGURAR Y GARANTIZAR EL ACCESO A UNA EDUCACIÓN INCLUSIVA Y ADECUADA PARA ESTUDIANTES CON NECESIDADES EDUCATIVAS ESPECIALES POR ENCONTRARSE DENTRO DEL ESPECTRO AUTISTA, EN LA EDUCACIÓN BÁSICA REGULAR (EBR) Y EDUCACIÓN BÁSICA ALTERNATIVA (EBA)"
2555,1519,LEY QUE PROMUEVE EL ACCESO A LA EDUCACIÓN SUPERIOR DE LOS ADOLESCENTES Y JÓVENES EN SITUACIÓN DE ORFANDAD,PROPONE PROMOVER EL ACCESO A LA EDUCACIÓN SUPERIOR DE LOS ADOLESCENTES Y JÓVENES EN SITUACIÓN DE ORFANDAD.,NEGATIVO,LEY QUE PROMUEVE EL ACCESO A LA EDUCACIÓN SUPERIOR DE LOS ADOLESCENTES Y JÓVENES EN SITUACIÓN DE ORFANDAD PROPONE PROMOVER EL ACCESO A LA EDUCACIÓN SUPERIOR DE LOS ADOLESCENTES Y JÓVENES EN SITUACIÓN DE ORFANDAD.
2556,9662,LEY QUE PROMUEVE EL ACCESO A SALUD SEXUAL Y REPRODUCTIVA EN LAS UNIVERSIDADES,"PROPONE PROMOVER Y FORTALECER LA SALUD SEXUAL Y REPRODUCTIVA DE LAS Y LOS ESTUDIANTES UNIVERSITARIOS, ASÍ COMO DE TODA LA COMUNIDAD UNIVERSITARIA, ESTABLECIENDO EL ROL DE LAS UNIVERSIDADES PARA LA TUTELA, GARANTÍA Y PROTECCIÓN DEL DERECHO A LA SALUD SEXUAL Y REPRODUCTIVA",POSITIVO,"LEY QUE PROMUEVE EL ACCESO A SALUD SEXUAL Y REPRODUCTIVA EN LAS UNIVERSIDADES PROPONE PROMOVER Y FORTALECER LA SALUD SEXUAL Y REPRODUCTIVA DE LAS Y LOS ESTUDIANTES UNIVERSITARIOS, ASÍ COMO DE TODA LA COMUNIDAD UNIVERSITARIA, ESTABLECIENDO EL ROL DE LAS UNIVERSIDADES PARA LA TUTELA, GARANTÍA Y PROTECCIÓN DEL DERECHO A LA SALUD SEXUAL Y REPRODUCTIVA"
2557,2818,LEY QUE PROMUEVE EL ACCESO A SERVICIOS PÚBLICOS ESENCIALES EN LA AMAZONÍA,PROPONE PROMOVER EL ACCESO A SERVICIOS PÚBLICOS ESENCIALES EN LA AMAZONÍA.,POSITIVO,LEY QUE PROMUEVE EL ACCESO A SERVICIOS PÚBLICOS ESENCIALES EN LA AMAZONÍA PROPONE PROMOVER EL ACCESO A SERVICIOS PÚBLICOS ESENCIALES EN LA AMAZONÍA.
2558,4995,"LEY QUE PROMUEVE EL ACCESO OPORTUNO, DE CALIDAD Y EQUITATIVO A LOS PRODUCTOS PROCEDENTES DE PAÍSES DE ALTA CALIDAD Y MODIFICA LOS ARTÍCULOS 10 Y 11 DE LA LEY 29459, LEY DE LOS PRODUCTOS","PROPONE PROMOVER EL ACCESO OPORTUNO, DE CALIDAD Y EQUITATIVO A LOS PRODUCTOS PROCEDENTES DE PAÍSES DE ALTA CALIDAD Y MODIFICA LOS ARTÍCULOS 10 Y 11 DE LA LEY 29459, LEY DE LOS PRODUCTOS FARMACÉUTICOS, DISPOSITIVOS MÉDICOS Y PRODUCTOS SANITARIOS.",NEGATIVO,"LEY QUE PROMUEVE EL ACCESO OPORTUNO, DE CALIDAD Y EQUITATIVO A LOS PRODUCTOS PROCEDENTES DE PAÍSES DE ALTA CALIDAD Y MODIFICA LOS ARTÍCULOS 10 Y 11 DE LA LEY 29459, LEY DE LOS PRODUCTOS PROPONE PROMOVER EL ACCESO OPORTUNO, DE CALIDAD Y EQUITATIVO A LOS PRODUCTOS PROCEDENTES DE PAÍSES DE ALTA CALIDAD Y MODIFICA LOS ARTÍCULOS 10 Y 11 DE LA LEY 29459, LEY DE LOS PRODUCTOS FARMACÉUTICOS, DISPOSITIVOS MÉDICOS Y PRODUCTOS SANITARIOS."
2559,7334,"LEY QUE PROMUEVE EL APRENDIZAJE Y LA VALORACIÓN DEL IDIOMA QUECHUA, EL AIMARÁ Y LAS DEMÁS LENGUAS ABORÍGENES EN EL SISTEMA EDUCATIVO PERUANO","PROPONE INCORPORAR EN LOS CONTENIDOS CURRICULARES DEL CURRÍCULO NACIONAL DE EDUCACIÓN BÁSICA, LA ENSEÑANZA OBLIGATORIA DEL IDIOMA QUECHUA. EL AÍMARA Y LAS DEMÁS LENGUAS ABORÍGENES, COMO UNA FORMA DE FORTALECER LA IDENTIDAD NACIONAL, EL RESPETO A LOS DERECHOS LINGÜÍSTICOS Y LA INTERCULTURALIDAD. ARTICULO.",POSITIVO,"LEY QUE PROMUEVE EL APRENDIZAJE Y LA VALORACIÓN DEL IDIOMA QUECHUA, EL AIMARÁ Y LAS DEMÁS LENGUAS ABORÍGENES EN EL SISTEMA EDUCATIVO PERUANO PROPONE INCORPORAR EN LOS CONTENIDOS CURRICULARES DEL CURRÍCULO NACIONAL DE EDUCACIÓN BÁSICA, LA ENSEÑANZA OBLIGATORIA DEL IDIOMA QUECHUA. EL AÍMARA Y LAS DEMÁS LENGUAS ABORÍGENES, COMO UNA FORMA DE FORTALECER LA IDENTIDAD NACIONAL, EL RESPETO A LOS DERECHOS LINGÜÍSTICOS Y LA INTERCULTURALIDAD. ARTICULO."
2560,4266,LEY QUE PROMUEVE EL AUMENTO DE PENSIÓN DE LOS CESANTES Y JUBILADOS,"PROPONE PROMOVER EL AUMENTO EL MONTO DE PENSIÓN A LOS CESANTES Y JUBILADOS, A FIN QUE DE MANERA JUSTA Y EFICAZ SE LLEVE A CABO EL CUMPLIMIENTO DE SU DERECHO A LA SEGURIDAD SOCIAL.",POSITIVO,"LEY QUE PROMUEVE EL AUMENTO DE PENSIÓN DE LOS CESANTES Y JUBILADOS PROPONE PROMOVER EL AUMENTO EL MONTO DE PENSIÓN A LOS CESANTES Y JUBILADOS, A FIN QUE DE MANERA JUSTA Y EFICAZ SE LLEVE A CABO EL CUMPLIMIENTO DE SU DERECHO A LA SEGURIDAD SOCIAL."
2561,6179,LEY QUE PROMUEVE EL CIERRE DE BRECHAS EN INFRAESTRUCTURA PÚBLICA INCLUSIVA PARA PERSONAS CON DISCAPACIDAD Y SERVICIOS DE AGUA Y LUZ EN ASENTAMIENTOS HUMANOS ACREDITADOS COMO NUCLEOS EJECUTORES,"PROPONE PROMOVER LA REDUCCIÓN DE BRECHAS DE INFRAESTRUCTURA PÚBLICA PARA DAR ACCESIBILIDAD A LAS PERSONAS CON DISCAPACIDAD, ASÍ COMO SERVICIOS DE AGUA Y LUZ, A REALIZARSE EN ASENTAMIENTOS HUMANOS ACREDITADOS COMO NÚCLEOS EJECUTORES, EN EL MARCO DE LA LEY 31015, LEY QUE AUTORIZA LA EJECUCIÓN DE INVERSIONES EN INFRAESTRUCTURA SOCIAL BÁSICA, PRODUCTIVA Y NATURAL MEDIANTE NÚCLEOS EJECUTORES.",POSITIVO,"LEY QUE PROMUEVE EL CIERRE DE BRECHAS EN INFRAESTRUCTURA PÚBLICA INCLUSIVA PARA PERSONAS CON DISCAPACIDAD Y SERVICIOS DE AGUA Y LUZ EN ASENTAMIENTOS HUMANOS ACREDITADOS COMO NUCLEOS EJECUTORES PROPONE PROMOVER LA REDUCCIÓN DE BRECHAS DE INFRAESTRUCTURA PÚBLICA PARA DAR ACCESIBILIDAD A LAS PERSONAS CON DISCAPACIDAD, ASÍ COMO SERVICIOS DE AGUA Y LUZ, A REALIZARSE EN ASENTAMIENTOS HUMANOS ACREDITADOS COMO NÚCLEOS EJECUTORES, EN EL MARCO DE LA LEY 31015, LEY QUE AUTORIZA LA EJECUCIÓN DE INVERSIONES EN INFRAESTRUCTURA SOCIAL BÁSICA, PRODUCTIVA Y NATURAL MEDIANTE NÚCLEOS EJECUTORES."
2562,4212,LEY QUE PROMUEVE EL CULTIVO DEL PLÁTANO PARA EL DESARROLLO ECONÓMICO CON EFECTOS DE SU INDUSTRIALIZACION Y LA PROMOCIÓN DE LA CRECIÓN DEL INSTITUTO DE INVESTIGACION ESPECIALIZADO EN EL CULTIVO DEL PLATANO,PROPONE LEY QUE PROMUEVE EL CULTIVO DEL PLÁTANO PARA EL DESARROLLO ECONÓMICO CON EFECTOS DE SU INDUSTRIALIZACION Y LA PROMOCIÓN DE LA CRECIÓN DEL INSTITUTO DE INVESTIGACION ESPECIALIZADO EN EL CULTIVO DEL PLATANO.,NEGATIVO,LEY QUE PROMUEVE EL CULTIVO DEL PLÁTANO PARA EL DESARROLLO ECONÓMICO CON EFECTOS DE SU INDUSTRIALIZACION Y LA PROMOCIÓN DE LA CRECIÓN DEL INSTITUTO DE INVESTIGACION ESPECIALIZADO EN EL CULTIVO DEL PLATANO PROPONE LEY QUE PROMUEVE EL CULTIVO DEL PLÁTANO PARA EL DESARROLLO ECONÓMICO CON EFECTOS DE SU INDUSTRIALIZACION Y LA PROMOCIÓN DE LA CRECIÓN DEL INSTITUTO DE INVESTIGACION ESPECIALIZADO EN EL CULTIVO DEL PLATANO.
2563,3141,"LEY QUE PROMUEVE EL CULTIVO, CUIDADO, ESTUDIO Y DIFUSIÓN DEL VALOR MEDICINAL Y NUTRICIONAL DE LAS ESPECIES COMUNES, NATIVAS, ENDÉMICAS Y ECOSISTEMAS DESARROLLADAS EN LOS JARDINES BOTÁNICOS DEL PERÚ","PROPONE  PROMOVER EL CULTIVO, CUIDADO, ESTUDIO Y DIFUSIÓN DEL VALOR MEDICINAL Y NUTRICIONAL DE LAS ESPECIES COMUNES, NATIVAS, ENDÉMICAS Y ECOSISTEMAS DESARROLLADAS EN LOS JARDINES BOTÁNICOS DEL PERÚ.",POSITIVO,"LEY QUE PROMUEVE EL CULTIVO, CUIDADO, ESTUDIO Y DIFUSIÓN DEL VALOR MEDICINAL Y NUTRICIONAL DE LAS ESPECIES COMUNES, NATIVAS, ENDÉMICAS Y ECOSISTEMAS DESARROLLADAS EN LOS JARDINES BOTÁNICOS DEL PERÚ PROPONE  PROMOVER EL CULTIVO, CUIDADO, ESTUDIO Y DIFUSIÓN DEL VALOR MEDICINAL Y NUTRICIONAL DE LAS ESPECIES COMUNES, NATIVAS, ENDÉMICAS Y ECOSISTEMAS DESARROLLADAS EN LOS JARDINES BOTÁNICOS DEL PERÚ."
2564,8604,"LEY QUE PROMUEVE EL CUMPLIMIENTO DEL OTORGAMIENTO DEL FONDO DE JUBILACIÓN A TRABAJADORES MINEROS, METALÚRGICOS Y SIDERÚRGICOS","PROPONE MODIFICAR EL INCISO D) DEL ARTÍCULO 3° DEL DECRETO SUPREMO 029-89-TR QUE REGLAMENTA LA LEY N° 25009 ""LEY DE JUBILACIÓN DE TRABAJADORES MINEROS"", ASIMISMO EL ARTÍCULO 109° DEL DECRETO SUPREMO 029-89-TR; ESTO CON LA FINALIDAD DE PRECISAR QUIÉNES SON LOS BENEFICIARIOS DEL FONDO DE JUBILACIÓN DE TRABAJADORES MINEROS, METALÚRGICOS Y SIDERÚRGICOS",POSITIVO,"LEY QUE PROMUEVE EL CUMPLIMIENTO DEL OTORGAMIENTO DEL FONDO DE JUBILACIÓN A TRABAJADORES MINEROS, METALÚRGICOS Y SIDERÚRGICOS PROPONE MODIFICAR EL INCISO D) DEL ARTÍCULO 3° DEL DECRETO SUPREMO 029-89-TR QUE REGLAMENTA LA LEY N° 25009 ""LEY DE JUBILACIÓN DE TRABAJADORES MINEROS"", ASIMISMO EL ARTÍCULO 109° DEL DECRETO SUPREMO 029-89-TR; ESTO CON LA FINALIDAD DE PRECISAR QUIÉNES SON LOS BENEFICIARIOS DEL FONDO DE JUBILACIÓN DE TRABAJADORES MINEROS, METALÚRGICOS Y SIDERÚRGICOS"
2565,3159,LEY QUE PROMUEVE EL DESARROLLO DE CIUDADES DIGITALES Y EDUCADORAS EN EL PERÚ,PROPONE PROMOVER EL DESARROLLO DE CIUDADES DIGITALES Y EDUCADORAS EN EL PERÚ.,POSITIVO,LEY QUE PROMUEVE EL DESARROLLO DE CIUDADES DIGITALES Y EDUCADORAS EN EL PERÚ PROPONE PROMOVER EL DESARROLLO DE CIUDADES DIGITALES Y EDUCADORAS EN EL PERÚ.
2566,2557,"LEY QUE PROMUEVE EL DESARROLLO DE LA INDUSTRIA PETROQUÍMICA PARA LA PRODUCCIÓN DE AMONÍACO Y UREA COMO FERTILIZANTE TENIENDO COMO INSUMO EL GAS NATURAL, CON RESPONSABILIDAD SOCIAL Y AMBIENTAL EN EL DISTRITO DE VICE, PROVINCIA DE SECHURA Y DEPARTAMENTO PIURA","PROPONE PROMOVER EL DESARROLLO DE LA INDUSTRIA PETROQUÍMICA PARA LA PRODUCCIÓN DE AMONÍACO Y UREA COMO FERTILIZANTE TENIENDO COMO INSUMO EL GAS NATURAL, CON RESPONSABILIDAD SOCIAL Y AMBIENTAL EN EL DISTRITO DE VICE, PROVINCIA DE SECHURA Y DEPARTAMENTO PIURA",POSITIVO,"LEY QUE PROMUEVE EL DESARROLLO DE LA INDUSTRIA PETROQUÍMICA PARA LA PRODUCCIÓN DE AMONÍACO Y UREA COMO FERTILIZANTE TENIENDO COMO INSUMO EL GAS NATURAL, CON RESPONSABILIDAD SOCIAL Y AMBIENTAL EN EL DISTRITO DE VICE, PROVINCIA DE SECHURA Y DEPARTAMENTO PIURA PROPONE PROMOVER EL DESARROLLO DE LA INDUSTRIA PETROQUÍMICA PARA LA PRODUCCIÓN DE AMONÍACO Y UREA COMO FERTILIZANTE TENIENDO COMO INSUMO EL GAS NATURAL, CON RESPONSABILIDAD SOCIAL Y AMBIENTAL EN EL DISTRITO DE VICE, PROVINCIA DE SECHURA Y DEPARTAMENTO PIURA"
